ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
3308,Catello Amarante,M,24,177,73,Italy,ITA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
3308,Catello Amarante,M,28,177,73,Italy,ITA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,NA
3327,Antonio Amato,M,22,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,NA
3334,Dolores Amaya,F,16,NA,NA,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,NA
3358,Krystyna Ambros (-urek),F,19,178,78,Poland,POL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,NA
3372,Ewa Ambroziak,F,25,174,70,Poland,POL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Single Sculls,NA
3374,Roman Ambroi,M,15,160,45,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,NA
3378,Mariann Ambrus-Feket,F,20,178,72,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Single Sculls,NA
3378,Mariann Ambrus-Feket,F,24,178,72,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Single Sculls,NA
3426,Faustino Amiano Calvo,M,16,165,52,Spain,ESP,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
3453,Slava Lvovich Amiragov,M,26,NA,NA,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,Silver
3453,Slava Lvovich Amiragov,M,30,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,NA
3461,Salvatore Amitrano,M,24,184,73,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,NA
3461,Salvatore Amitrano,M,28,184,73,Italy,ITA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
3461,Salvatore Amitrano,M,32,184,73,Italy,ITA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,NA
3466,"Joseph Brian ""Joe"" Amlong",M,27,186,86,United States,USA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Gold
3467,"Thomas Kennedy ""Tom"" Amlong",M,29,186,91,United States,USA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Gold
3476,Max Heinrich Ammermann,M,21,NA,NA,Favorite Hammonia-3,GER,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
3504,Paolo Amorini,M,23,184,83,Italy,ITA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
3534,Rafik Amrane,M,23,177,70,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Single Sculls,NA
3547,Arnold Amstutz,M,NA,NA,NA,Switzerland,SUI,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
3551,Gudmund Birger Amundin,M,32,NA,NA,Gteborgs Roddklubb-1,SWE,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
3558,Tom Amundsen,M,29,190,85,Norway,NOR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,NA
3558,Tom Amundsen,M,33,190,85,Norway,NOR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Fours,NA
3580,An Hae-Eun,F,21,159,48,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,NA
3592,An Jong-Deuk,M,22,183,79,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA
3625,Galina Yakhorova Anakhrieva,F,21,185,84,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,NA
3625,Galina Yakhorova Anakhrieva,F,25,185,84,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,NA
3668,Olaf van Andel,M,24,193,90,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,NA
3691,Anne Dsane Andersen,F,23,183,86,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Bronze
3700,Brge Kaas Andersen (-Kaas-Andersen),M,23,186,83,Denmark,DEN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Fours,NA
3706,Carl-Ebbe Andersen,M,19,NA,NA,Denmark,DEN,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Pairs,Gold
3740,Jannik Madum Andersen,M,20,193,83,Denmark,DEN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Double Sculls,NA
3748,Judith Solveig Seitzberg Andersen (-Lyster),F,24,184,73,Denmark,DEN,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Quadruple Sculls,NA
3758,Leif Ragnar Andersen,M,16,NA,NA,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,NA
3761,Mads Christian Kruse Andersen,M,30,187,75,Denmark,DEN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
3777,Rolf-Peder Hermann Andersen,M,27,181,70,Denmark,DEN,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,NA
3791,Alberto Anderson,M,NA,NA,NA,Argentina,ARG,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,NA
3805,"David Rollo ""Dave"" Anderson",M,20,NA,NA,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,Bronze
3805,"David Rollo ""Dave"" Anderson",M,24,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,NA
3808,David Anderson,M,23,190,86,Canada,CAN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Silver
3875,Lesley Anderson-Herweck,F,23,162,45,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,NA
3896,Birger Fredrik Wilhelm Andersson,M,26,170,72,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
3944,Leif Bertel Andersson,M,27,187,80,Finland,FIN,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,NA
3947,Lene Skov Andersson,F,28,NA,NA,Denmark,DEN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,NA
3950,Lennart Andersson,M,26,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
3950,Lennart Andersson,M,31,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,NA
3971,Per Olof Andersson,M,21,186,85,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Double Sculls,NA
3984,Rune Ivar Charles Andersson,M,22,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
3984,Rune Ivar Charles Andersson,M,26,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,NA
3984,Rune Ivar Charles Andersson,M,30,NA,NA,Sweden,SWE,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
3984,Rune Ivar Charles Andersson,M,30,NA,NA,Sweden,SWE,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
4002,Zacarias Sarrazola Andias,M,20,NA,NA,Portugal,POR,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
4078,Sally J. Andreae,F,28,181,72,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Double Sculls,NA
4086,Ole Andreas Andreassen,M,22,190,90,Norway,NOR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Pairs,NA
4087,Rolf Siljan Andreassen,M,23,190,88,Norway,NOR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,NA
4087,Rolf Siljan Andreassen,M,27,190,88,Norway,NOR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,Silver
4093,Atanas Kostov Andreev,M,28,188,90,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,NA
4203,Yevheniya Serhivna Andrieieva,F,24,184,81,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,NA
4207,Michel Andrieux,M,25,192,92,France,FRA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,NA
4207,Michel Andrieux,M,29,192,92,France,FRA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,Bronze
4207,Michel Andrieux,M,33,192,92,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Gold
4223,Matthieu Androdias,M,22,194,94,France,FRA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,NA
4223,Matthieu Androdias,M,26,194,94,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,NA
4229,Vladimr Andrs,M,27,176,75,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Double Sculls,Bronze
4232,Valeriu Andrunache,M,24,197,94,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,NA
4234,Zbigniew Andruszkiewicz,M,20,190,89,Poland,POL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,NA
4246,Josu Mirena Andueza Zabaleta,M,19,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,NA
4293,Dionysios Angelopoulos,M,23,189,91,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,NA
4334,Tarquinio Angiolin,M,24,NA,NA,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,NA
4343,Angot,M,NA,NA,NA,Club Nautique de Dieppe-5,FRA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,NA
4361,"Joseph ""Joe"" Angyal, Jr.",M,31,170,66,United States,USA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Double Sculls,NA
4373,Aleksandr Anikeyev,M,24,NA,NA,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,NA
4393,Herta Anita,F,26,183,82,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,Bronze
4393,Herta Anita,F,26,183,82,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Silver
4427,"Harry Maxwell ""Max"" Annett",M,29,188,88,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
4436,Pietro Annoni,M,33,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Double Sculls,Silver
4502,Annick Anthoine,F,30,170,65,France,FRA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Single Sculls,NA
4508,Georges Anthony,M,NA,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Pairs,Bronze
4508,Georges Anthony,M,NA,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,NA
4533,Eduard Antoch,M,NA,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,NA
4534,Susan Kirsten Antoft (-Finch),F,21,NA,NA,Canada,CAN,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,NA
4561,Peter Thomas Antonie,M,30,183,82,Australia,AUS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Quadruple Sculls,NA
4561,Peter Thomas Antonie,M,34,183,82,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Double Sculls,Gold
4561,Peter Thomas Antonie,M,38,183,82,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Double Sculls,NA
4573,Anatoly Antonov,M,NA,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,NA
4587,Yelena Petrovna Antonova,F,23,180,78,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Single Sculls,Bronze
4598,Jitka Antoov,F,21,175,73,Czech Republic,CZE,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Double Sculls,NA
4598,Jitka Antoov,F,25,175,73,Czech Republic,CZE,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Double Sculls,NA
4599,Lenka Antoov,F,20,177,70,Czech Republic,CZE,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Double Sculls,NA
4599,Lenka Antoov,F,24,177,70,Czech Republic,CZE,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,NA
4622,Mohamed Sameh Anwar,M,27,NA,NA,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Pairs,NA
4699,Alexandru Aposteanu,M,26,189,83,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Double Sculls,NA
4700,Angelica Aposteanu (Chertic-),F,25,175,67,Romania,ROU,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,Bronze
4701,Chira Irina Apostol (-Stoian),F,24,180,78,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,Gold
4720,Tessa Appeldoorn,F,23,177,71,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,NA
4720,Tessa Appeldoorn,F,27,177,71,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Silver
4731,Hans J. Appenzeller,M,37,NA,NA,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Pairs,NA
4760,Virgilio Ara Perdomo,M,20,NA,NA,Cuba,CUB,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,NA
4793,Yoshinori Arai,M,20,178,74,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,NA
4834,Krystian Aranowski,M,24,198,102,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
4834,Krystian Aranowski,M,28,198,102,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,NA
4836,Marcos Alves Arantes,M,24,194,90,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,NA
4876,Rodica Arba-Pucatu,F,18,179,75,Romania,ROU,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,Bronze
4876,Rodica Arba-Pucatu,F,22,179,75,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxless Pairs,Gold
4876,Rodica Arba-Pucatu,F,26,179,75,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxless Pairs,Gold
4876,Rodica Arba-Pucatu,F,26,179,75,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Silver
4906,Federico Arce Granados,M,24,177,70,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,NA
4930,Richard Archibald,M,26,183,70,Ireland,IRL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,NA
4930,Richard Archibald,M,30,183,70,Ireland,IRL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,NA
4962,Antti Arell,M,25,188,80,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
4978,Dieter Arend,M,21,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Pairs,Gold
5010,Milan Areina,M,20,184,86,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,NA
5041,Alexis Arias Mestre,M,26,177,72,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,NA
5078,Jos Mara Aristegui Isasa,M,31,183,85,Spain,ESP,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
5084,Rutger Willem Hendrik Arisz,M,22,196,94,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,NA
5099,Andrey Arkhipov,M,NA,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,NA
5129,Mihaela Armescu,F,20,180,74,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Silver
5129,Mihaela Armescu,F,25,180,74,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,Bronze
5129,Mihaela Armescu,F,25,180,74,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Silver
5130,Barbara Armbrust,F,20,180,79,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,Silver
5131,Stefan Armbruster,M,15,165,50,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Fours,NA
5148,Michael Arms,M,22,199,95,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,NA
5153,Charles Ewing Armstrong,M,22,NA,NA,Vesper Boat Club,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxed Eights,Gold
5196,Horst Arndt,M,22,NA,NA,Germany,GER,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Pairs,Silver
5203,Jean Baptiste Pierre Arn,M,21,NA,NA,Socit Nautique de Bayonne,FRA,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
5206,Raul Arnemann,M,23,186,82,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,Bronze
5214,Albert Stephan Arnheiter,M,21,NA,NA,Ludwigshafener Ruderverein,GER,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",Gold
5219,"Donald John ""Don"" Arnold",M,21,178,83,Canada,CAN,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,Gold
5219,"Donald John ""Don"" Arnold",M,25,178,83,Canada,CAN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Silver
5229,Marie-Cathrine Arnold,F,24,175,69,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,NA
5256,Ivar Mauritz Aronsson,M,28,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,Silver
5256,Ivar Mauritz Aronsson,M,28,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,NA
5272,Mario Arranz Puente,M,26,175,71,Spain,ESP,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,NA
5278,Armando Arrechavaleta Carrera,M,29,182,71,Cuba,CUB,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,NA
5300,Eduardo Arrillaga Arjona,M,22,188,89,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Double Sculls,NA
5300,Eduardo Arrillaga Arjona,M,30,188,89,Mexico,MEX,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Double Sculls,NA
5301,Jorge Arripe,M,16,NA,NA,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,NA
5495,Erik Niels Aschehoug,M,22,NA,NA,France,FRA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
5533,Kerry Ayling Ashby,M,23,NA,NA,New Zealand,NZL,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,NA
5538,St George Ashe,M,28,NA,NA,Great Britain,GBR,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Single Sculls,Bronze
5546,Carla Frances Ashford,F,29,182,79,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,NA
5613,"Thomas Garrett ""Tom"" Askwith",M,21,NA,NA,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,NA
5613,"Thomas Garrett ""Tom"" Askwith",M,25,NA,NA,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,NA
5647,Sofia Asoumanaki,F,19,190,85,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,NA
5656,Vctor Eulogio Aspillaga Alayza,M,27,181,72,Peru,PER,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Single Sculls,NA
5755,Georgi Atanasov,M,21,185,81,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,NA
5791,Konstantinos Athanasiadis,M,NA,NA,NA,Nautikos Omilos-3,GRE,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Coxed Fours,NA
5798,Nigel William Atherfold,M,21,189,89,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,NA
5866,Pier Nicola Attorese,M,22,180,75,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
5869,Louis Mark Attrill,M,25,193,95,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
5916,Marco Audisio,M,20,183,73,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,NA
5924,Gerhard Auer,M,29,189,95,West Germany,FRG,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,Gold
5929,Wilfried Auerbach,M,20,190,91,Austria,AUT,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Pairs,NA
5929,Wilfried Auerbach,M,24,190,91,Austria,AUT,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Double Sculls,NA
5976,Benedykt Stanisaw Augustyniak,M,28,185,84,Poland,POL,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Fours,NA
6031,John Paul Austin,M,21,NA,NA,United States,USA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,NA
6038,"Thomas ""Tom"" Auth",M,27,185,74,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,NA
6038,"Thomas ""Tom"" Auth",M,32,185,74,United States,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,NA
6043,Veli Oiva Autio,M,38,NA,NA,Finland,FIN,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Fours,NA
6061,Marek Avamere,M,22,191,85,Estonia,EST,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,NA
6102,Lidiya Arsentyevna Averyanova,F,28,180,74,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,NA
6134,Elena Avram,F,21,175,74,Romania,ROU,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,NA
6248,Akossiwa Claire Ayivon,F,19,NA,NA,Togo,TOG,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,NA
6250,Astrid C. Ayling (Hohl-),F,28,177,75,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Double Sculls,NA
6250,Astrid C. Ayling (Hohl-),F,32,177,75,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,NA
6251,Louise Ayling,F,24,167,58,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Lightweight Double Sculls,NA
6252,Richard John Ayling,M,24,193,93,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,NA
6270,"Arthur DeLancey ""Dan"" Ayrault, Jr.",M,21,193,86,United States,USA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Pairs,Gold
6270,"Arthur DeLancey ""Dan"" Ayrault, Jr.",M,25,193,86,United States,USA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Fours,Gold
6339,Garikoitz Azkue Lazo,M,20,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,NA
6346,Jrmie Azou,M,23,178,71,France,FRA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Double Sculls,NA
6346,Jrmie Azou,M,27,178,71,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Gold
6392,Roland Baar,M,23,196,90,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,NA
6392,Roland Baar,M,27,196,90,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Bronze
6392,Roland Baar,M,31,196,90,Germany,GER,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Silver
6403,Sture Bengt Lorentz Baatz,M,22,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
6403,Sture Bengt Lorentz Baatz,M,30,NA,NA,Sweden,SWE,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
6410,Luk Baba,M,19,183,70,Slovakia,SVK,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,NA
6485,Nenad Babovi,M,28,186,74,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,NA
6513,Michael Richardson Bach,M,24,193,89,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,Silver
6550,"Alfred ""Fredy"" Bachmann",M,27,180,70,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,Silver
